CodInst,Data,NomeInstituicao,DataInicioAtividade,Tcb,Td,Tc,SegmentoTb,Atividade,Uf,Municipio,Sr,CodConglomeradoFinanceiro,CodConglomeradoPrudencial,CnpjInstituicaoLider,Situacao
51664266,2023-03-01,APLIK S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196806,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
62017041,2023-03-01,APOLICE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,196801,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
10999563,2023-03-01,ARATU CORRETORA DE CAMBIO TITULOS E VALORES MOBILIARIOS S/A,197001,N2,I,2,Sociedade Corretora de TVM,,PE,Recife,,,,,I
81742017,2023-03-01,"ARAUCARIA CORRETORA DE CAMBIO,TITULOS E VALORES MOBILARIOS S.A.",199002,N2,I,2,Sociedade Corretora de TVM,,PR,Curitiba,,,,,I
C0082066,2023-03-01,ARC CORRETORA CAMBIO S.A. - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,SP,Santos,S4,,C0082066,04684647,A
04684647,2023-03-01,"ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.",200110,N2,I,2,Sociedade Corretora de Câmbio,,SP,Santos,S4,,C0082066,04684647,A
31485816,2023-03-01,ARCO-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,198706,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
33829086,2023-03-01,ARGOS CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S/A,196803,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,A
33756370,2023-03-01,"ARIJU S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",196709,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
55359533,2023-03-01,ARJEL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196806,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,F
03816975,2023-03-01,ARKHE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,200006,N2,I,3,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
03449895,2023-03-01,ARROW DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A,199911,N2,I,2,Sociedade Distribuidora de TVM,,PA,Belém,,,,,I
17338450,2023-03-01,ASTRA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196804,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
13074513,2023-03-01,ATHENAS - CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA,197111,N2,I,2,Sociedade Corretora de TVM,,SE,Aracaju,,,,,I
33775974,2023-03-01,"ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES",196711,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,S4,,C0082547,33775974,A
C0082547,2023-03-01,ATIVA S.A. CTCV - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Bolsa,RJ,Rio de Janeiro,S4,,C0082547,33775974,A
96172069,2023-03-01,ATIVAÇÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,199303,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
92875905,2023-03-01,ATIVAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196802,N2,I,2,Sociedade Distribuidora de TVM,,RS,Porto Alegre,,,,,I
40425498,2023-03-01,ATLANTICA CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA,199204,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
33839838,2023-03-01,ATLANTICTUR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,196808,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
40192734,2023-03-01,ATLANTIS S.A. CORRETORA DE CAMBIO TITULOS E VALORES MOBIL.,199103,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
62122718,2023-03-01,ATRIUM S/A DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,196804,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
62176953,2023-03-01,AUDI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS,196711,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
60849585,2023-03-01,AUDI S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196802,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
61099503,2023-03-01,AUREA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196804,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
72297500,2023-03-01,AUREA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196802,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
92860410,2023-03-01,AUREA SUL CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA,196709,N2,I,2,Sociedade Corretora de TVM,,RS,Porto Alegre,,,,,I
60991023,2023-03-01,AVAL S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS,196805,N2,I,2,Sociedade Corretora de TVM,,PE,Recife,,,,,I
76613561,2023-03-01,AVALPAR SOCIEDADE CORRETORA DE VALORES MOBILIARIOS LTDA,196708,N2,I,2,Sociedade Corretora de TVM,,PR,Curitiba,,,,,I
61384004,2023-03-01,AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,198909,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,S4,,C0086213,61384004,A
C0086213,2023-03-01,AVENUE SECURITIES DTVM - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Outros,SP,São Paulo,S4,,C0086213,61384004,A
C0082042,2023-03-01,AVIPAM CC LTDA. - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,RJ,Rio de Janeiro,S4,,C0082042,03443143,A
03443143,2023-03-01,AVIPAM CORRETORA DE CAMBIO LTDA,199908,N2,I,2,Sociedade Corretora de Câmbio,,RJ,Rio de Janeiro,S4,,C0082042,03443143,A
C0084590,2023-03-01,AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,PR,Curitiba,S5,,C0084590,25280945,A
25280945,2023-03-01,AVS CORRETORA DE CÂMBIO LTDA.,201609,N2,I,2,Sociedade Corretora de Câmbio,,PR,Curitiba,S5,,C0084590,25280945,A
12319489,2023-03-01,AZEVEDO CORRETORES DE CAMBIO TITULOS E VALORES MOBIL. LTDA,197010,N2,I,2,Sociedade Corretora de TVM,,AL,Maceió,,,,,I
18684408,2023-03-01,AZIMUT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,201309,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,S4,,C0084325,18684408,A
C0084325,2023-03-01,AZIMUT BRASIL DTVM - PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Distribuidor de Fundos,SP,São Paulo,S4,,C0084325,18684408,A
40434681,2023-03-01,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,202104,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,S4,,C0085719,40434681,A
C0085719,2023-03-01,AZUMI DTVM PRUDENCIAL,180001,N2,I,2,,CTVM DTVM - Administrador Fiduciário,SP,São Paulo,S4,,C0085719,40434681,A
C0081995,2023-03-01,B & T ASSOCIADOS CC LTDA. - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,SP,São Paulo,S4,,C0081995,73622748,A
73622748,2023-03-01,B&T CORRETORA DE CAMBIO LTDA.,199312,N2,I,2,Sociedade Corretora de Câmbio,,SP,São Paulo,S4,,C0081995,73622748,A
08425613,2023-03-01,B. F. BARROS - CORRETORA DE VALORES E CAMBIO,196801,N2,I,2,Sociedade Corretora de TVM,,RN,Natal,,,,,I
15232648,2023-03-01,BAHIA LUCRO CORRETORA DE CAMBIO E TITULOS MOBILIARIOS LTDA,196809,N2,I,2,Sociedade Corretora de TVM,,BA,Salvador,,,,,I
76484567,2023-03-01,BAMERINDUS S/A DISTRIBUIDORA DE TITULOS VALORES MOBILIARIOS,196806,N2,I,2,Sociedade Distribuidora de TVM,,PR,Curitiba,,,,,I
61819652,2023-03-01,BANCOCIDADE - CORRETORA DE VALORES MOBILIÁRIOS E DE CÂMBIO LTDA,196707,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
62237821,2023-03-01,BANCOCIDADE - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,196808,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
33868936,2023-03-01,BANCOR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196810,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
61754644,2023-03-01,BANDEIRANTES CORRETORA DE CAMBIO E VALORES MOBILIARIOS S/A,196707,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
17346891,2023-03-01,BANDEIRANTES DISTRIBUIDORA DE TITULOS E VAL MOBILIARIOS S/A,196805,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
15221633,2023-03-01,BANEB CORRETORA DE CAMBIO E VALORES MOBILIARIOS S/A,196805,N2,I,2,Sociedade Corretora de TVM,,BA,Salvador,,,,,I
16470973,2023-03-01,BANESE - DISTRIBUIDORA DE TITS. E VALORES MOBILIARIOS S/A,198811,N2,I,2,Sociedade Distribuidora de TVM,,SE,Aracaju,,,,,I
62152301,2023-03-01,BANESPA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196805,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
76550714,2023-03-01,BANESTADO CORRETORA DE VALORES MOBILIARIOS S.A.,196806,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
28156057,2023-03-01,BANESTES DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A,196805,N2,I,1,Sociedade Distribuidora de TVM,,ES,Vitória,S3,C0030159,C0080147,28127603,A
35780063,2023-03-01,BANK OF AMERICA S.A. CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS,198908,N2,I,3,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
09793746,2023-03-01,BANORTE CORRETORA DE VALORES MOBILIARIOS S.A.,197111,N2,I,2,Sociedade Corretora de TVM,,PE,Recife,,,,,I
10972057,2023-03-01,BANORTE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A,196809,N2,I,2,Sociedade Distribuidora de TVM,,PE,Recife,,,,,I
62350855,2023-03-01,BANQUEIROZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,196811,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
93026847,2023-03-01,BANRISUL S/A - CORRETORA DE VALORES MOBILIARIOS E CAMBIO,197107,N2,I,1,Sociedade Corretora de TVM,,RS,Porto Alegre,S2,C0030173,C0080154,92702067,A
11031473,2023-03-01,BANTRIAL - CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA.,197010,N2,I,2,Sociedade Corretora de TVM,,PE,Recife,,,,,I
11634773,2023-03-01,BARCLAYS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,201004,N2,I,3,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
33822255,2023-03-01,BARTY CORRETORA DE CAMBIO E TITULOS MOBILIARIOS S/A,196803,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
62035506,2023-03-01,BASE - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196802,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
33840125,2023-03-01,BATTISTELLA DISTRIBUIDORA DE TITULOS E VALORES MOBS.LTDA,196806,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
83044057,2023-03-01,BATTISTELLA SOC. CORRETORA VALORES MOBILIARIOS E CAMBIO LTDA,197512,N2,I,2,Sociedade Corretora de TVM,,RS,Canoas,,,,,I
30822936,2023-03-01,BB GESTÃO DE RECURSOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,198607,N2,I,1,Sociedade Distribuidora de TVM,,DF,Brasília,S1,C0049906,C0080329,00000000,A
62338421,2023-03-01,BBA METAIS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA,196807,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
62214648,2023-03-01,BBC DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,196808,N2,I,2,Sociedade Distribuidora de TVM,,GO,Goiânia,,,,,I
33854134,2023-03-01,BBG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,196805,N2,I,3,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
61923504,2023-03-01,BBV CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA,196708,N2,I,3,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
45022548,2023-03-01,BBV DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,196810,N2,I,3,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
61859724,2023-03-01,BCN CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,196801,N2,I,3,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
58229360,2023-03-01,BCN S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196806,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
92758283,2023-03-01,BCR - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,198912,N2,I,2,Sociedade Distribuidora de TVM,,RS,Porto Alegre,,,,,I
61732954,2023-03-01,BCV - CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S/A. - EM LIQUIDACAO,198910,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
07299480,2023-03-01,BEC DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,196809,N2,I,2,Sociedade Distribuidora de TVM,,SP,Osasco,S1,C0010045,C0080075,60746948,A
02665602,2023-03-01,BEG - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A,197909,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
15210834,2023-03-01,BEHRMANN CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA,196805,N2,I,2,Sociedade Corretora de TVM,,BA,Salvador,,,,,I
04798823,2023-03-01,"BELAUTO-CORRETORA DE CAMBIO,TITS.E VALS.MOBILIARIOS LTDA",197112,N2,I,2,Sociedade Corretora de TVM,,PA,Belém,,,,,I
00066670,2023-03-01,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196805,N2,I,2,Sociedade Distribuidora de TVM,,SP,Osasco,S1,C0010045,C0080075,60746948,A
33668591,2023-03-01,BEMAT S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,199002,N2,I,2,Sociedade Distribuidora de TVM,,MT,Cuiabá,,,,,I
62231352,2023-03-01,BENSVAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A,196806,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
12319976,2023-03-01,BERARD- CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA,197009,N2,I,2,Sociedade Corretora de TVM,,AL,Maceió,,,,,I
83043372,2023-03-01,"BESC S/A - CORRETORA DE TITULOS, VALORES E CAMBIO-BESCAM",197508,N2,I,2,Sociedade Corretora de TVM,,SC,Florianópolis,,,,,I
82518523,2023-03-01,BESC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA-BESCVAL,196805,N2,I,1,Sociedade Distribuidora de TVM,,SC,Florianópolis,,,,,I
33837568,2023-03-01,BETA CORRETORA DE CAMBIO E VALORES MOBILIÁRIOS S/A,196806,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
52937216,2023-03-01,BEXS CORRETORA DE CÂMBIO S/A,198311,N2,I,2,Sociedade Corretora de Câmbio,,SP,São Paulo,S4,C0051743,C0080862,13059145,A
57977928,2023-03-01,BFI-DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,198711,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
33862244,2023-03-01,BGC LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,196812,N2,I,3,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,S4,,C0084033,33862244,A
C0084033,2023-03-01,BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL,180001,N2,I,3,,CTVM DTVM - Bolsa,RJ,Rio de Janeiro,S4,,C0084033,33862244,A
71289359,2023-03-01,BH-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,199308,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
82657578,2023-03-01,BLUVAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196807,N2,I,2,Sociedade Distribuidora de TVM,,SC,Blumenau,,,,,I
04163016,2023-03-01,BMC ASSET MANAGEMENT - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,200012,N2,I,2,Sociedade Distribuidora de TVM,,SP,Osasco,,,,,I
21146311,2023-03-01,BMG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,197911,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
08030215,2023-03-01,BMG S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,197112,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,S3,C0030290,C0080178,61186680,A
02201501,2023-03-01,BNY MELLON SERVIÇOS FINANCEIROS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,199806,N2,I,3,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,S4,C0051808,C0080910,42272526,A
C0082080,2023-03-01,BOA VIAGEM SCC LTDA. - PRUDENCIAL,180001,N2,I,2,,Corretoras de Câmbio,PE,Recife,S4,,C0082080,06373777,A
06373777,2023-03-01,BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.,200412,N2,I,2,Sociedade Corretora de Câmbio,,PE,Recife,S4,,C0082080,06373777,A
58497728,2023-03-01,BOASAFRA DISTRIBUIDORA DE TIT. E VALORES MOBILIARIOS LTDA.,198801,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
33932138,2023-03-01,BOAVISTA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196904,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
15213150,2023-03-01,BOCOM BBM CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.,196709,N2,I,3,Sociedade Corretora de TVM,,BA,Salvador,S3,C0052003,C0084624,15114366,A
01285394,2023-03-01,BOM NEGOCIO DISTRIBUIDORA TITULOS E VALORES MOBILIARIOS LTDA,196804,N2,I,2,Sociedade Distribuidora de TVM,,GO,Goiânia,,,,,I
33695586,2023-03-01,BONUS - SOCIEDADE CORRETORA DE TITULOS LTDA,196706,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
03486833,2023-03-01,BONUS CORRETORA DE CAMBIO LTDA,199912,N2,I,2,Sociedade Corretora de Câmbio,,RJ,Rio de Janeiro,,,,,I
35929132,2023-03-01,BOREAL S/A CORRETORA DE VALORES E CAMBIO,199001,N2,I,2,Sociedade Corretora de TVM,,RJ,Rio de Janeiro,,,,,I
33817891,2023-03-01,"BOZANO, SIMONSEN S/A DISTRIBUIDORA DE TIT E VAL. MOBILIARIOS",196809,N2,I,2,Sociedade Distribuidora de TVM,,RJ,Rio de Janeiro,,,,,I
61855045,2023-03-01,BRADESCO S.A. CORRETORA DE TITULOS E VALORES MOBILIARIOS,196708,N2,I,2,Sociedade Corretora de TVM,,SP,Osasco,S1,C0010045,C0080075,60746948,A
34267203,2023-03-01,BRADESCO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,196806,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
58229246,2023-03-01,BRADESCO-KIRTON CORRETORA DE CÂMBIO S.A.,196809,N2,I,2,Sociedade Corretora de Câmbio,,SP,Osasco,S1,C0010045,C0080075,60746948,A
62375134,2023-03-01,BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,196810,N2,I,2,Sociedade Distribuidora de TVM,,SP,Osasco,S1,C0010045,C0080075,60746948,A
69249449,2023-03-01,BRASBANCO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA - EM LIQUIDAÇÃO ORDINÁRIA,199301,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
62421706,2023-03-01,BRASCORP DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196812,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
28154987,2023-03-01,BRASCRED - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A,196810,N2,I,2,Sociedade Distribuidora de TVM,,ES,Vitória,,,,,I
00441527,2023-03-01,BRASILIA SOC CORRETORA DE TITULOS VALORES MOB E CAMBIO LTDA,197507,N2,I,2,Sociedade Corretora de TVM,,DF,Brasília,,,,,I
17357211,2023-03-01,BRASMINAS - SOC DISTRIBUIDORA DE TITULOS E VALORES MOB. LTDA,196810,N2,I,2,Sociedade Distribuidora de TVM,,MG,Belo Horizonte,,,,,I
21594932,2023-03-01,BRASVAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,196809,N2,I,2,Sociedade Distribuidora de TVM,,SP,São Paulo,,,,,I
53362554,2023-03-01,BRASVAL-CORRETORA DE VALORES LTDA,198402,N2,I,2,Sociedade Corretora de TVM,,SP,São Paulo,,,,,I
